customer_id,gender,age,region,contract_type,internet_service,payment_method,tenure_months,monthly_charges,total_charges,support_tickets,late_payments,senior_citizen,churn,signup_date
10719,Male,52,South,Month-to-Month,No Internet,Electronic Check,64,104.44,6781.53,1.0,0,No,No,2022-03-28
10720,Female,54,East,One Year,Fiber Optic,Bank Transfer,65,131.01,9040.78,1.0,0,No,No,2025-12-13
10721,Female,18,North,One Year,Fiber Optic,Credit Card,34,87.38,2924.41,4.0,0,No,No,2022-04-14
10722,Male,20,North,Two Year,Fiber Optic,Mailed Check,9,57.33,542.44,0.0,2,No,Yes,2025-06-10
10723,Male,64,East,One Year,No Internet,Mailed Check,37,57.75,2278.55,0.0,0,Yes,No,2022-06-14
10724,Female,41,South,Month-to-Month,Fiber Optic,Bank Transfer,30,87.84,2497.78,4.0,1,No,No,2025-11-22
10725,Female,44,South,Month-to-Month,Fiber Optic,Mailed Check,41,86.47,3767.91,3.0,1,No,Yes,2020-03-03
10726,Female,57,East,One Year,Fiber Optic,Bank Transfer,45,119.71,5059.28,4.0,1,No,No,2022-01-20
10727,Male,53,South,Month-to-Month,No Internet,Mailed Check,47,39.06,1769.77,3.0,3,No,No,2020-01-26
10728,Female,51,East,One Year,No Internet,Electronic Check,7,44.11,324.0,1.0,4,No,No,2020-01-01
10729,Male,46,North,Month-to-Month,DSL,Credit Card,14,64.25,957.17,6.0,0,No,Yes,2025-11-11
10730,Male,41,West,Month-to-Month,Fiber Optic,Bank Transfer,48,96.23,4755.13,2.0,0,No,No,2025-04-21
10731,Male,41,North,Month-to-Month,Fiber Optic,Credit Card,6,75.93,426.77,3.0,0,No,No,2024-08-28
10732,Female,59,South,One Year,No Internet,Bank Transfer,34,58.9,2009.97,0.0,1,No,No,2020-10-24
10733,Female,21,South,Month-to-Month,Fiber Optic,Mailed Check,46,116.34,5413.83,1.0,1,No,Yes,2025-06-07
10734,Male,20,South,One Year,Fiber Optic,Electronic Check,59,98.8,5625.75,3.0,2,No,No,2024-05-13
10735,Male,51,East,Month-to-Month,Fiber Optic,Bank Transfer,70,62.38,4709.85,3.0,1,No,No,2020-07-27
10736,Female,74,South,One Year,No Internet,Electronic Check,8,59.26,461.61,0.0,1,Yes,Yes,2024-01-21
10737,Male,66,East,One Year,Fiber Optic,Electronic Check,24,99.92,2286.91,3.0,0,Yes,No,2022-06-25
10738,Female,40,South,Month-to-Month,DSL,Credit Card,67,40.47,2542.35,4.0,2,No,No,2020-10-10
10739,Male,70,West,One Year,DSL,Electronic Check,4,84.77,332.49,3.0,2,Yes,No,2020-12-15
10740,Male,73,East,Month-to-Month,Fiber Optic,Credit Card,1,78.41,80.83,4.0,3,Yes,Yes,2023-09-18
10741,Male,69,North,Month-to-Month,Fiber Optic,Credit Card,34,96.07,3126.01,2.0,1,Yes,Yes,2025-07-05
10742,Male,40,East,Month-to-Month,No Internet,Electronic Check,9,75.0,704.11,1.0,1,No,Yes,2024-11-08
10743,Female,62,East,One Year,No Internet,Bank Transfer,63,44.07,2614.45,1.0,1,Yes,No,2023-09-13
10744,Male,22,West,Two Year,No Internet,Bank Transfer,10,51.08,505.93,1.0,0,No,No,2023-08-10
10745,Male,48,East,One Year,DSL,Electronic Check,10,108.19,1116.93,2.0,1,No,No,2024-02-26
10746,Female,70,East,One Year,Fiber Optic,Electronic Check,50,146.28,6887.22,1.0,1,Yes,No,2020-07-02
10747,Male,58,East,One Year,No Internet,Mailed Check,44,28.32,1265.59,2.0,1,No,No,2025-07-23
10748,Female,74,West,Month-to-Month,Fiber Optic,Bank Transfer,48,113.08,5687.47,1.0,0,Yes,Yes,2020-07-30
10749,Female,74,East,Two Year,DSL,Electronic Check,6,74.39,453.16,1.0,2,Yes,Yes,2023-06-28
10750,Female,71,North,Month-to-Month,No Internet,Electronic Check,24,124.06,2982.9,1.0,1,Yes,No,2020-06-15
10751,Male,23,East,Two Year,DSL,Bank Transfer,58,53.04,3242.83,2.0,0,No,No,2025-02-14
10752,Female,54,South,One Year,DSL,Bank Transfer,64,94.46,6514.97,2.0,1,No,No,2023-03-31
10753,Female,74,South,One Year,DSL,Electronic Check,56,64.43,3424.1,2.0,1,Yes,No,2022-05-24
10754,Male,27,East,One Year,Fiber Optic,Credit Card,12,119.04,1472.21,4.0,1,No,No,2023-12-13
10755,Male,57,South,Month-to-Month,DSL,Credit Card,35,129.78,4237.54,3.0,1,No,No,2024-07-11
10756,Female,24,South,One Year,Fiber Optic,Bank Transfer,71,92.33,6075.93,1.0,0,No,No,2021-02-10
10757,Female,56,South,Month-to-Month,DSL,Electronic Check,6,43.53,252.02,2.0,0,No,No,2021-02-08
10758,Female,55,North,One Year,Fiber Optic,Credit Card,65,122.35,8551.97,1.0,0,No,No,2020-10-01
10759,Female,38,East,One Year,Fiber Optic,Electronic Check,60,101.14,6119.08,3.0,2,No,No,2023-12-09
10760,Female,37,North,Two Year,No Internet,Mailed Check,68,76.45,5005.85,3.0,2,No,No,2025-11-29
10761,Male,20,North,Month-to-Month,No Internet,Bank Transfer,29,111.58,3045.6,0.0,0,No,Yes,2022-03-02
10762,Male,68,North,Month-to-Month,Fiber Optic,Bank Transfer,38,58.56,2374.88,4.0,0,Yes,No,2020-05-15
10763,Male,39,West,Month-to-Month,DSL,Bank Transfer,22,54.1,1163.99,1.0,0,No,Yes,2020-11-28
10764,Female,64,South,One Year,DSL,Credit Card,8,86.86,673.39,0.0,1,Yes,No,2022-10-23
10765,Male,21,South,Month-to-Month,No Internet,Mailed Check,63,53.54,3566.21,1.0,1,No,No,2024-03-15
10766,Female,45,East,Month-to-Month,Fiber Optic,Electronic Check,13,79.1,1045.48,5.0,0,No,No,2025-10-25
10767,Female,29,East,Two Year,DSL,Bank Transfer,27,98.87,2527.96,2.0,1,No,No,2023-04-01
10768,Female,55,East,One Year,No Internet,Electronic Check,18,82.82,1472.04,0.0,2,No,No,2022-11-10
10769,Male,68,South,Month-to-Month,Fiber Optic,Electronic Check,18,57.53,1106.49,3.0,1,Yes,No,2024-05-20
10770,Female,53,North,Month-to-Month,No Internet,Credit Card,62,82.2,5423.55,5.0,0,No,No,2022-08-10
10771,Male,64,North,One Year,No Internet,Bank Transfer,14,102.98,1342.55,2.0,0,Yes,Yes,2025-06-09
10772,Female,58,West,Month-to-Month,No Internet,Bank Transfer,11,76.29,808.12,3.0,1,No,No,2021-04-16
10773,Male,22,North,One Year,Fiber Optic,Credit Card,17,108.79,1747.21,1.0,2,No,No,2020-06-13
10774,Male,30,West,Month-to-Month,Fiber Optic,Credit Card,51,74.07,3798.01,2.0,0,No,No,2025-06-14
10775,Female,40,West,Two Year,No Internet,Mailed Check,14,73.5,1070.16,1.0,1,No,No,2024-10-05
10776,Male,75,South,Month-to-Month,Fiber Optic,Electronic Check,57,47.58,2623.34,1.0,1,Yes,No,2020-06-12
10777,Male,67,South,Month-to-Month,DSL,Bank Transfer,6,87.74,548.17,3.0,0,Yes,Yes,2020-04-13
10778,Female,47,South,One Year,Fiber Optic,Bank Transfer,57,96.0,5619.71,0.0,0,No,No,2021-08-18
10779,Female,54,South,One Year,Fiber Optic,Credit Card,4,54.74,226.96,3.0,0,No,No,2020-04-29
10780,Female,42,West,Month-to-Month,Fiber Optic,Electronic Check,11,125.02,1473.85,0.0,2,No,No,2023-02-01
10781,Female,65,West,One Year,DSL,Credit Card,11,86.28,937.63,2.0,1,Yes,No,2020-12-29
10782,Female,44,North,Month-to-Month,Fiber Optic,Electronic Check,8,69.68,543.4,3.0,0,No,Yes,2024-04-18
10783,Male,68,South,Two Year,DSL,Electronic Check,59,83.4,5065.34,1.0,2,Yes,No,2021-01-03
10784,Male,31,East,Two Year,DSL,Electronic Check,21,42.39,934.0,0.0,2,No,No,2022-08-15
10785,Male,74,West,Month-to-Month,DSL,Credit Card,65,50.85,3142.07,3.0,1,Yes,Yes,2024-11-02
10786,Female,65,East,Two Year,DSL,Bank Transfer,24,42.52,1077.1,3.0,1,Yes,Yes,2023-04-23
10787,Female,64,North,Month-to-Month,Fiber Optic,Bank Transfer,30,61.8,1722.84,4.0,0,Yes,Yes,2023-06-08
10788,Male,71,West,Month-to-Month,Fiber Optic,Electronic Check,57,97.94,5141.68,4.0,3,Yes,Yes,2020-05-14
10789,Male,53,West,Two Year,Fiber Optic,Credit Card,17,84.36,1355.74,0.0,1,No,No,2025-09-23
10790,Female,56,East,One Year,DSL,Credit Card,59,90.71,5761.77,1.0,2,No,No,2024-02-24
10791,Male,33,West,Month-to-Month,DSL,Credit Card,31,20.0,622.34,4.0,0,No,No,2021-08-17
10792,Female,73,South,Month-to-Month,Fiber Optic,Bank Transfer,64,77.21,4582.94,2.0,3,Yes,Yes,2023-12-16
10793,Male,39,East,Month-to-Month,Fiber Optic,Credit Card,48,77.56,4019.03,0.0,1,No,No,2022-02-04
10794,Female,38,North,Two Year,DSL,Bank Transfer,23,68.32,1632.93,0.0,2,No,No,2025-04-28
10795,Male,71,North,Month-to-Month,Fiber Optic,Credit Card,70,87.67,6468.79,3.0,1,Yes,Yes,2023-09-02
10796,Female,38,South,Month-to-Month,No Internet,Credit Card,30,77.7,2223.94,4.0,0,No,Yes,2024-05-05
10797,Female,25,East,Month-to-Month,Fiber Optic,Credit Card,55,89.22,4597.32,0.0,0,No,No,2021-06-19
10798,Female,66,South,Month-to-Month,No Internet,Bank Transfer,7,60.53,424.73,4.0,1,Yes,Yes,2021-09-25
10799,Female,33,North,Month-to-Month,Fiber Optic,Mailed Check,12,77.01,964.36,,0,No,No,2025-09-27
10800,Female,72,South,Month-to-Month,Fiber Optic,Bank Transfer,60,85.68,5254.13,2.0,1,Yes,No,2021-10-22
10801,Female,48,South,Month-to-Month,Fiber Optic,Bank Transfer,52,99.62,5288.87,2.0,0,No,Yes,2021-04-03
10802,Male,59,East,Month-to-Month,Fiber Optic,Electronic Check,27,89.13,2505.5,3.0,1,No,No,2024-08-07
10803,Female,27,East,Two Year,Fiber Optic,Mailed Check,12,62.37,715.75,0.0,1,No,No,2022-01-24
10804,Female,49,East,Month-to-Month,Fiber Optic,Electronic Check,13,66.05,880.84,3.0,2,No,No,2025-03-08
10805,Male,51,West,One Year,DSL,Electronic Check,72,84.75,5996.67,8.0,1,No,No,2025-10-16
10806,Female,26,East,One Year,Fiber Optic,Electronic Check,62,105.93,6115.55,2.0,3,No,No,2021-05-23
10807,Female,34,East,Two Year,DSL,Mailed Check,29,93.78,2590.01,1.0,1,No,No,2022-01-05
10808,Female,28,West,Two Year,Fiber Optic,Mailed Check,35,69.73,2555.35,1.0,0,No,No,2023-08-16
10809,Male,49,East,Month-to-Month,No Internet,Mailed Check,60,25.06,1598.85,2.0,0,No,No,2025-12-11
10810,Male,27,East,Month-to-Month,DSL,Bank Transfer,29,81.54,2282.49,2.0,2,No,No,2020-10-18
10811,Female,39,West,Month-to-Month,Fiber Optic,Credit Card,31,69.11,2036.27,1.0,2,No,No,2021-02-24
10812,Female,74,East,Month-to-Month,Fiber Optic,Mailed Check,61,84.42,4759.67,4.0,1,Yes,No,2025-04-02
10813,Male,34,West,One Year,Fiber Optic,Mailed Check,2,90.71,194.42,1.0,2,No,No,2022-03-22
10814,Female,21,West,One Year,Fiber Optic,Credit Card,33,100.84,3425.61,0.0,1,No,No,2025-09-28
10815,Female,65,West,Two Year,DSL,Electronic Check,72,89.33,6902.08,2.0,1,Yes,No,2025-07-02
10816,Male,69,South,Month-to-Month,DSL,Bank Transfer,62,101.24,6642.29,1.0,1,Yes,No,2020-07-01
10817,Female,64,North,Two Year,No Internet,Mailed Check,59,99.98,5748.25,1.0,1,Yes,No,2020-09-03
10818,Male,42,West,Month-to-Month,DSL,Mailed Check,40,74.6,2799.08,3.0,1,No,No,2021-10-11
10819,Male,38,West,Month-to-Month,No Internet,Mailed Check,49,29.78,1459.0,3.0,0,No,No,2021-07-14
10820,Male,54,South,Month-to-Month,No Internet,Mailed Check,32,56.76,1678.81,1.0,0,No,No,2025-10-20
10821,Female,55,South,One Year,No Internet,Mailed Check,38,107.2,3845.42,1.0,1,No,No,2022-02-08
10822,Male,66,South,Month-to-Month,DSL,Bank Transfer,13,75.72,942.38,2.0,1,Yes,No,2021-07-09
10823,Male,18,North,Two Year,Fiber Optic,Bank Transfer,54,136.46,7564.14,1.0,1,No,No,2021-05-18
10824,Male,42,East,Two Year,Fiber Optic,Electronic Check,13,72.53,944.38,4.0,1,No,Yes,2021-09-19
10825,Female,68,East,Two Year,DSL,Bank Transfer,39,124.82,4714.09,3.0,3,Yes,No,2024-10-19
10826,Female,53,East,Month-to-Month,Fiber Optic,Credit Card,23,86.96,2020.81,5.0,1,No,Yes,2022-12-30
10827,Male,34,South,Two Year,Fiber Optic,Mailed Check,14,71.51,941.1,1.0,0,No,No,2020-06-09
10828,Male,58,North,One Year,Fiber Optic,Credit Card,17,69.21,1224.71,0.0,0,No,No,2024-12-13
10829,Female,41,North,Month-to-Month,Fiber Optic,Electronic Check,24,103.5,2568.27,5.0,5,No,Yes,2025-12-14
10830,Male,19,West,Month-to-Month,DSL,Electronic Check,58,36.67,2030.39,0.0,0,No,No,2024-09-01
10831,Male,57,South,Month-to-Month,Fiber Optic,Bank Transfer,63,73.26,4693.95,2.0,0,No,No,2024-04-01
10832,Male,32,East,Month-to-Month,DSL,Credit Card,34,70.69,2404.73,1.0,1,No,No,2023-08-20
10833,Male,49,East,One Year,DSL,Electronic Check,51,20.0,948.33,0.0,0,No,No,2025-07-12
10834,Male,56,West,Two Year,Fiber Optic,Electronic Check,10,79.56,767.36,2.0,3,No,No,2023-04-27
10835,Male,23,North,Month-to-Month,DSL,Credit Card,72,115.01,8942.49,4.0,3,No,Yes,2025-06-18
10836,Male,18,West,One Year,DSL,Electronic Check,21,82.8,1627.39,2.0,3,No,No,2021-09-25
10837,Female,64,South,Two Year,Fiber Optic,Electronic Check,37,65.55,2427.84,1.0,3,Yes,No,2025-06-29
10838,Male,40,East,Month-to-Month,Fiber Optic,Credit Card,7,75.05,554.71,0.0,0,No,Yes,2022-11-22
10839,Female,75,North,Two Year,Fiber Optic,Credit Card,13,90.43,1138.09,1.0,0,Yes,Yes,2021-05-15
10840,Female,56,West,One Year,DSL,Credit Card,30,59.23,1708.87,0.0,2,No,No,2024-04-12
10841,Male,74,East,One Year,DSL,Electronic Check,31,83.71,2757.27,3.0,2,Yes,No,2023-03-20
10842,Female,34,South,Month-to-Month,Fiber Optic,Mailed Check,5,73.53,356.17,2.0,0,No,No,2024-05-17
10843,Male,51,South,One Year,Fiber Optic,Credit Card,32,61.39,2012.1,3.0,0,No,No,2025-11-28
10844,Female,58,North,Month-to-Month,Fiber Optic,Electronic Check,16,116.52,1936.0,7.0,1,No,Yes,2025-06-07
10845,Male,46,South,One Year,No Internet,Electronic Check,22,89.73,2065.22,0.0,2,No,No,2021-06-03
10846,Male,26,North,Month-to-Month,Fiber Optic,Electronic Check,64,39.79,2748.15,0.0,0,No,No,2025-04-01
10847,Male,30,East,Two Year,No Internet,Electronic Check,44,58.58,2702.56,0.0,1,No,No,2023-08-21
10848,Female,23,North,Month-to-Month,Fiber Optic,Electronic Check,40,113.07,4636.42,2.0,2,No,No,2025-01-20
10849,Male,23,West,Month-to-Month,DSL,Credit Card,37,67.85,2669.3,4.0,2,No,No,2022-07-21
10850,Female,37,East,One Year,DSL,Bank Transfer,16,57.49,979.56,1.0,0,No,No,2024-03-21
10851,Male,69,East,Month-to-Month,DSL,Credit Card,43,65.69,3038.52,1.0,1,Yes,No,2021-02-11
10852,Female,70,North,One Year,Fiber Optic,Bank Transfer,63,89.77,5905.68,1.0,0,Yes,No,2024-03-11
10853,Male,20,North,Two Year,DSL,Electronic Check,15,62.51,891.88,1.0,3,No,No,2021-09-15
10854,Female,34,East,One Year,Fiber Optic,Mailed Check,44,84.93,3862.36,0.0,0,No,No,2021-07-05
10855,Male,66,North,Month-to-Month,Fiber Optic,Electronic Check,9,83.25,698.32,1.0,3,Yes,No,2020-11-15
10856,Male,29,South,One Year,DSL,Bank Transfer,65,47.66,3007.67,3.0,0,No,Yes,2022-12-05
10857,Male,65,East,One Year,No Internet,Electronic Check,44,46.37,1914.86,3.0,2,Yes,No,2021-10-28
10858,Male,64,East,Two Year,DSL,Mailed Check,20,39.75,852.23,1.0,0,Yes,No,2021-09-19
10859,Female,62,South,Month-to-Month,Fiber Optic,Credit Card,70,89.29,6089.05,5.0,2,Yes,No,2024-11-19
10860,Male,72,East,Month-to-Month,DSL,Electronic Check,33,86.57,2954.27,3.0,1,Yes,Yes,2024-02-18
10861,Female,18,North,One Year,DSL,Bank Transfer,6,48.47,294.14,2.0,0,No,No,2023-02-07
10862,Male,34,East,Month-to-Month,No Internet,Electronic Check,31,34.5,1002.34,3.0,1,No,No,2024-02-18
10863,Male,20,West,Month-to-Month,No Internet,Bank Transfer,66,50.22,3347.05,6.0,1,No,No,2025-02-01
10864,Male,43,North,Month-to-Month,DSL,Bank Transfer,18,107.06,1976.73,1.0,2,No,No,2024-06-03
10865,Male,32,North,Two Year,Fiber Optic,Electronic Check,28,74.17,2203.53,2.0,0,No,No,2025-10-24
10866,Female,53,South,Two Year,DSL,Credit Card,68,61.65,3903.83,0.0,2,No,Yes,2021-09-01
10867,Male,49,South,One Year,DSL,Electronic Check,65,52.06,3273.25,2.0,0,No,No,2024-03-01
10868,Male,49,South,Month-to-Month,No Internet,Bank Transfer,45,86.29,4002.55,1.0,1,No,Yes,2021-04-23
10869,Female,21,North,Month-to-Month,Fiber Optic,Electronic Check,58,83.92,4504.71,3.0,0,No,No,2021-08-10
10870,Female,35,East,Two Year,Fiber Optic,Credit Card,47,63.83,2857.72,1.0,3,No,No,2021-08-15
10871,Male,66,North,Two Year,Fiber Optic,Mailed Check,66,56.23,3544.13,4.0,1,Yes,No,2020-11-04
10872,Male,36,East,Two Year,DSL,Electronic Check,52,76.45,4083.1,0.0,3,No,No,2020-09-23
10873,Female,60,South,One Year,No Internet,Mailed Check,36,78.6,2732.7,1.0,0,Yes,No,2025-09-11
10874,Male,69,West,Month-to-Month,Fiber Optic,Bank Transfer,1,56.04,56.93,2.0,0,Yes,No,2025-01-06
10875,Male,52,North,Two Year,DSL,Electronic Check,39,97.68,4093.16,5.0,3,No,Yes,2025-09-18
10876,Male,57,East,Month-to-Month,DSL,Credit Card,1,55.95,58.58,1.0,1,No,No,2021-11-16
10877,Female,31,South,Month-to-Month,DSL,Bank Transfer,14,20.0,272.51,1.0,0,No,No,2025-06-23
10878,Female,75,South,One Year,Fiber Optic,Credit Card,71,125.22,8851.36,0.0,1,Yes,No,2021-10-28
10879,Male,50,West,Month-to-Month,No Internet,Electronic Check,23,69.44,1520.63,1.0,1,No,No,2024-08-11
10880,Male,31,South,Month-to-Month,Fiber Optic,Electronic Check,43,97.86,3881.93,3.0,0,No,No,2023-11-07
10881,Male,51,East,Month-to-Month,DSL,Bank Transfer,22,113.81,2419.58,1.0,0,No,No,2024-03-01
10882,Female,72,North,Month-to-Month,Fiber Optic,Bank Transfer,60,61.93,3638.16,1.0,0,Yes,No,2022-10-17
10883,Male,21,South,Two Year,Fiber Optic,Credit Card,27,93.98,2563.59,0.0,0,No,Yes,2021-03-21
10884,Male,41,West,Month-to-Month,No Internet,Electronic Check,56,101.38,6080.65,1.0,2,No,Yes,2020-10-14
10885,Female,46,South,Month-to-Month,Fiber Optic,Bank Transfer,2,63.64,136.4,6.0,1,No,Yes,2022-12-17
10886,Male,36,East,Month-to-Month,Fiber Optic,Mailed Check,39,123.52,4485.93,3.0,2,No,Yes,2024-08-17
10887,Female,23,East,Month-to-Month,DSL,Electronic Check,51,36.77,1909.67,2.0,0,No,No,2022-03-04
10888,Male,74,South,Month-to-Month,DSL,Electronic Check,19,69.62,1225.92,3.0,2,Yes,Yes,2024-04-13
10889,Male,50,East,One Year,DSL,Mailed Check,62,45.12,2863.72,3.0,1,No,No,2022-02-13
10890,Male,66,South,Month-to-Month,Fiber Optic,Bank Transfer,71,104.4,6959.0,4.0,2,Yes,No,2020-10-03
10891,Female,57,South,One Year,Fiber Optic,Bank Transfer,67,62.87,4513.15,1.0,0,No,No,2025-06-22
10892,Female,36,East,Two Year,Fiber Optic,Mailed Check,63,66.57,4438.39,3.0,0,No,No,2022-08-20
10893,Female,70,North,One Year,Fiber Optic,Bank Transfer,5,65.03,300.3,3.0,0,Yes,No,2024-03-25
10894,Male,18,East,Month-to-Month,No Internet,Electronic Check,72,41.95,3156.74,2.0,1,No,No,2022-01-05
10895,Female,22,West,Month-to-Month,Fiber Optic,Bank Transfer,61,67.83,4227.6,4.0,0,No,No,2020-04-23
10896,Male,44,East,Two Year,Fiber Optic,Bank Transfer,71,80.87,5737.52,,0,No,No,2022-02-10
10897,Male,33,East,One Year,Fiber Optic,Mailed Check,7,84.49,601.14,3.0,1,No,No,2023-11-20
10898,Female,23,West,Two Year,Fiber Optic,Electronic Check,50,76.59,3938.72,3.0,3,No,No,2022-10-09
10899,Male,57,West,Two Year,DSL,Credit Card,46,50.34,2458.08,4.0,2,No,No,2023-06-06
10900,Male,30,South,Two Year,DSL,Bank Transfer,72,58.1,4362.15,2.0,0,No,No,2020-04-17
10901,Male,65,South,Two Year,Fiber Optic,Electronic Check,14,42.36,600.19,1.0,2,Yes,No,2020-10-08
10902,Male,52,North,One Year,Fiber Optic,Credit Card,69,69.53,5046.75,3.0,1,No,No,2023-11-28
10903,Male,36,North,Month-to-Month,Fiber Optic,Mailed Check,65,81.46,5707.41,2.0,1,No,No,2022-05-27
10904,Female,29,South,Two Year,DSL,Credit Card,65,74.36,4678.87,4.0,0,No,No,2023-04-13
10905,Male,33,West,One Year,DSL,Bank Transfer,57,76.31,4084.11,0.0,1,No,No,2021-03-29
10906,Female,60,North,Month-to-Month,Fiber Optic,Mailed Check,62,56.3,3619.86,7.0,1,Yes,No,2021-05-23
10907,Female,27,South,One Year,DSL,Electronic Check,20,82.69,1780.44,2.0,0,No,No,2023-06-17
10908,Male,42,West,One Year,DSL,Mailed Check,26,75.06,1831.88,1.0,0,No,No,2025-11-13
10909,Male,37,North,Two Year,No Internet,Bank Transfer,44,103.0,4482.48,2.0,1,No,No,2020-03-31
10910,Male,48,South,One Year,No Internet,Credit Card,67,34.64,2158.33,2.0,0,No,No,2020-08-20
10911,Female,21,South,Month-to-Month,Fiber Optic,Credit Card,70,83.59,6110.19,2.0,1,No,No,2021-10-20
10912,Male,61,North,Two Year,Fiber Optic,Mailed Check,62,107.78,7162.11,3.0,0,Yes,No,2022-06-30
10913,Female,40,East,Two Year,Fiber Optic,Electronic Check,45,74.59,3356.01,2.0,3,No,Yes,2024-01-07
10914,Male,19,West,One Year,DSL,Electronic Check,11,49.16,532.93,1.0,3,No,Yes,2021-03-16
10915,Female,73,East,Month-to-Month,No Internet,Electronic Check,72,51.6,3957.56,5.0,2,Yes,No,2022-09-22
10916,Male,39,South,Month-to-Month,Fiber Optic,Electronic Check,34,106.62,3412.44,5.0,1,No,Yes,2025-10-12
10917,Male,68,East,One Year,Fiber Optic,Credit Card,46,48.3,2361.0,0.0,1,Yes,No,2020-01-05
10918,Female,74,South,Month-to-Month,Fiber Optic,Mailed Check,32,78.67,2473.99,2.0,3,Yes,No,2025-10-20
10919,Female,54,East,Month-to-Month,Fiber Optic,Mailed Check,5,65.1,328.59,5.0,2,No,No,2021-09-08
10920,Male,25,East,One Year,Fiber Optic,Electronic Check,63,66.98,4238.84,4.0,1,No,No,2023-03-16
10921,Female,24,West,Month-to-Month,DSL,Credit Card,29,83.04,2452.85,3.0,0,No,No,2020-12-30
10922,Male,31,North,Month-to-Month,Fiber Optic,Bank Transfer,48,77.12,3963.62,1.0,1,No,No,2021-09-16
10923,Female,73,East,Month-to-Month,Fiber Optic,Electronic Check,16,92.83,1592.49,5.0,2,Yes,No,2021-05-21
10924,Female,72,West,Month-to-Month,DSL,Bank Transfer,25,40.95,1077.99,3.0,0,Yes,No,2021-06-06
10925,Male,20,West,One Year,Fiber Optic,Mailed Check,72,107.75,7375.12,1.0,1,No,No,2021-12-06
10926,Male,67,East,Month-to-Month,Fiber Optic,Mailed Check,29,92.32,2605.96,4.0,1,Yes,No,2024-10-25
10927,Male,33,East,Month-to-Month,Fiber Optic,Credit Card,52,117.95,6121.45,4.0,1,No,No,2020-09-06
10928,Female,72,South,One Year,No Internet,Credit Card,46,61.83,3028.69,3.0,0,Yes,No,2022-06-19
10929,Female,36,West,Two Year,DSL,Electronic Check,25,78.24,1962.53,1.0,0,No,No,2020-09-05
10930,Male,68,East,One Year,Fiber Optic,Credit Card,23,106.58,2638.6,0.0,0,Yes,No,2023-10-06
10931,Male,35,South,Month-to-Month,DSL,Credit Card,34,82.75,3031.31,2.0,1,No,No,2023-07-16
10932,Female,69,South,Month-to-Month,Fiber Optic,Mailed Check,67,,8809.28,1.0,2,Yes,Yes,2024-12-31
10933,Female,33,North,Two Year,DSL,Mailed Check,34,25.42,916.48,0.0,1,No,No,2025-10-31
10934,Male,25,West,Month-to-Month,DSL,Mailed Check,32,76.37,2639.04,1.0,1,No,No,2023-01-08
10935,Male,50,South,One Year,No Internet,Mailed Check,29,61.85,1894.01,1.0,0,No,No,2025-11-12
10936,Male,66,South,Month-to-Month,Fiber Optic,,9,75.06,692.5,2.0,2,Yes,Yes,2020-09-15
10937,Male,29,South,Month-to-Month,No Internet,Bank Transfer,66,109.34,7614.94,5.0,1,No,No,2020-05-01
10938,Female,70,West,Two Year,No Internet,Electronic Check,57,51.49,2738.95,3.0,3,Yes,Yes,2023-02-21
10939,Male,28,North,One Year,No Internet,Electronic Check,39,93.32,3717.99,6.0,0,No,No,2022-06-23
10940,Female,22,North,One Year,DSL,Credit Card,7,45.65,305.06,1.0,3,No,No,2022-08-04
10941,Male,44,East,Month-to-Month,Fiber Optic,Bank Transfer,69,112.49,7285.0,0.0,1,No,No,2025-11-09
10942,Female,29,West,Month-to-Month,Fiber Optic,Bank Transfer,8,86.44,734.99,0.0,0,No,No,2022-11-13
10943,Female,34,South,One Year,Fiber Optic,Electronic Check,18,79.93,1470.89,2.0,3,No,No,2020-02-21
10944,Female,23,North,One Year,Fiber Optic,Electronic Check,49,48.58,2282.75,,3,No,No,2020-10-20
10945,Male,50,West,Month-to-Month,DSL,Electronic Check,16,64.98,1020.85,5.0,3,No,No,2023-11-06
10946,Male,22,North,Month-to-Month,DSL,Electronic Check,21,54.83,1238.62,3.0,3,No,No,2024-05-10
10947,Male,74,East,Month-to-Month,No Internet,Electronic Check,10,115.69,1223.94,3.0,1,Yes,Yes,2022-05-04
10948,Female,45,West,Two Year,Fiber Optic,Bank Transfer,4,83.29,307.34,2.0,2,No,Yes,2022-01-20
